Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Armenia,ARM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.34506062,28.47283222,17.06695896,12.45540381,20.23628063,16.15395543,17.88451095,16.20419366,16.21597597,16.41956918,21.71400015,20.83744658,24.8429527,27.08676191,28.1078274,35.09419069,41.85068025,43.50453186,46.83331579,42.88387857,39.37510944,30.73674486,23.59883562,21.212512,19.99505739,20.6125616,17.35771966,17.648376,16.74091087,15.81559843,17.77392125,21.20394186,20.26585981
American Samoa,ASM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.26545476,30.28906339,29.7897459,29.56010815,30.05035057,31.09990083,32.26970716,31.43372209,32.48313876,31.38338473,31.46999052,30.64252452,30.07160976,29.07065436,28.48149498,25.84801067,26.21058694,25.78609815,26.31974719,26.68188057,26.40774968,28.39627719,28.95306982,26.55006019,26.03586571,27.01713412,28.13962671,27.93335498,27.76271521,28.69893422,27.660831,24.5687071,22.8390322,23.48605762,23.96514441,25.09529168,24.14867412,24.03833544,25.15884869,25.37491537,25.93764053,23.20278993,24.29519093,26.05029461,26.63059014,27.01098502,27.78913249,27.39822759,28.21166655,27.60184583,27.02906589,26.01866139,27.40416777,27.83813405,26.86474609,26.20233601,25.33057333,23.99416157,24.36525767,23.28590871,22.64912088,22.45826873,23.02015111
Austria,AUT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,27.22045296,29.330941,31.81567579,30.02255917,29.90935259,28.06922747,27.41372981,28.27217822,26.3026816,26.57583416,27.29968028,27.20902469,24.54431913,23.6798552,23.18260356,23.81160544,23.60310928,24.16937,24.91529535,25.17067424,25.36761744,26.44243802,26.03097135,25.51819423,26.16149054,25.29905795,25.79184454,25.41941195,25.4702182,24.95924221,25.61168088,24.79662177,23.53057015,24.10811565,23.59150835,23.05211575,22.60075583,22.91702768,23.27646562,22.41300826,21.59672377,22.47171545,22.64929279,23.04019756,22.66055247,22.69670746,23.09628743,23.62854076,24.09512926,24.91439257,24.97849895,25.82738211,25.29708801
Azerbaijan,AZE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25920873,11.45209581,21.81697475,20.95382166,26.25871364,15.64345299,29.10780941,36.99141943,35.51415451,28.51050303,23.13643204,22.88170667,34.08,52.88183027,57.71025298,41.30884408,29.70095273,21.39948167,18.5787748,18.81943177,18.16672554,20.17760455,22.45518662,25.79388814,27.43039375,27.82530342,25.03458822,23.81720782,20.69407681,21.1295518,22.66647928,16.22712525,12.87830897
Burundi,BDI,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,6.250000319,6.896551996,7.377048973,6.015037646,5.369127352,5.539984495,6.767566522,6.905326582,8.212102308,8.318812714,3.996873691,5.069224406,5.265473203,5.714614188,6.502142371,9.257164575,9.088417504,11.19641139,14.03688618,14.91621548,13.88576799,13.56533684,15.13290931,19.31292098,17.58807152,14.30496214,13.98036457,21.51512117,15.11015767,16.56586117,15.24309102,14.89773382,10.19237607,11.10048276,6.951450542,6.442999354,8.365184341,6.096849475,6.771614193,5.88493632,2.78113771,4.468258563,3.948660199,7.868790037,10.34709713,18.3,17.21298572,14.7864583,13.30895869,18.3748732,16.46038239,15.44574742,14.83816608,13.43262939,14.40305721,12.32608239,9.403651262,8.984054528,11.10344012,14.12871,11.44597,13.11261,13.38687082
Belgium,BEL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,26.92219551,26.17319199,25.29276934,25.35429554,26.9000679,26.58318248,26.02409434,25.51081436,25.51102238,24.35284722,24.81975737,21.55826799,20.29564008,18.72058051,18.36695069,18.82190099,18.66555342,19.10863019,21.07564173,22.83655658,23.98038129,22.39168582,22.09815151,21.31809101,20.79848278,21.23174074,21.18466301,21.8542937,21.7804885,22.16653543,22.50706383,22.39027083,20.69642412,20.49418884,21.46185041,22.15389359,22.32543906,23.29301444,24.11814191,22.78450141,22.12308693,23.01037482,22.96188746,22.17300448,22.80584303,22.96342177,23.27775444,23.2785028,23.62267384,24.2834509,24.0789699,23.92246878,23.89982173
Benin,BEN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,27.05232804,16.62673771,12.47550605,8.748403367,12.83768938,13.37416552,15.08535043,12.45710965,12.62154628,12.95583104,13.41680751,13.88251853,16.24278327,17.56486738,16.34026602,17.22596062,17.27875476,20.05968561,18.72600357,19.06306631,16.91268416,17.5433639,16.08666085,15.04108686,14.16144095,17.05747393,15.84500887,16.56555047,17.64999674,18.226328,16.2040296,20.70826275,21.6376627,20.49573923,19.72249305,23.4384504,25.90056276,25.17325563,25.20651739,28.44744444,36.13296842
Burkina Faso,BFA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,15.54795023,14.1196847,13.80871586,17.21710279,17.26397342,14.85305278,19.1403974,19.14394292,19.965683,18.45522718,19.6549793,17.74093187,20.00185363,19.49376999,18.75298704,25.7157288,22.47980673,22.55213559,24.22601591,22.37186228,17.09129272,16.49092883,13.66418715,13.35961387,14.39923886,15.63492283,15.4378656,15.89519415,18.18322396,17.30189639,18.79157105,20.12277427,21.11375025,22.15505363,23.48258207,18.66126058,19.14721161,20.2451558,20.89032521,20.15229636,18.84015652,16.9959758,17.10578751,16.29161948
Bangladesh,BGD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,14.4393913,17.15576644,17.36327909,16.56273677,16.48425757,15.8309437,16.17645483,15.47344203,15.73598307,16.12091443,16.45867552,16.89594746,17.30502928,17.94683201,18.40255619,19.11979582,20.7299506,21.81621451,22.12141282,22.7213703,23.80856257,24.17430673,24.34141614,24.67918886,24.99183394,25.83043551,26.14414575,26.17849707,26.2022714,26.20605702,26.24665618,27.42097337,28.26233501,28.38962075,28.57787571,28.88668925,30.23976392,30.94687178,31.82257839,32.21372984,31.30793819,31.01873874,32.04727558
Bulgaria,BGR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,28.26179675,27.64397153,27.48078448,26.74528587,25.61247075,26.42344142,26.98975709,26.87366724,26.75700415,26.09451429,21.26409433,18.15401621,16.22360558,12.95483439,13.76084475,16.66856109,4.452209027,9.680986963,14.59375833,16.25537038,16.73117183,19.26591832,18.97725984,19.80513845,20.95071667,25.66516452,27.43774506,28.28880359,32.97962008,27.78101395,22.18222673,20.83925147,21.12244029,21.18253243,21.0608579,20.85977881,18.41046385,18.30381274,18.76316601,18.61678099,19.07266536,16.34753512,17.05948554
Bahrain,BHR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,30.81770141,29.18168571,32.96614386,41.02108374,44.05856997,33.76301799,32.2471029,22.52626804,19.33050787,19.8113857,18.92605634,19.79028634,21.61889834,23.22917199,19.94363142,17.32745373,12.38286241,11.97587182,14.02950411,13.57702404,16.38842017,16.97367446,23.11181095,23.5722708,22.51388423,25.68651486,29.49945313,33.55127239,34.5226692,25.25991997,26.04551628,21.06663586,26.83730996,24.76370758,25.60025745,24.07203744,25.76410747,28.34945502,29.46166736,27.79261003,28.89543,24.61239029,
"Bahamas, The",BHS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,11.40252454,10.3195579,11.87050256,15.94398263,16.74728356,18.92542609,17.93051708,15.99627652,17.57228498,17.19716886,18.72144505,,28.6708034,25.62760581,25.41142211,26.13058861,21.33311772,24.17766186,25.43861184,27.68550845,28.11747911,31.16100462,27.67615798,27.99614188,25.40205799,22.89790973,23.04260723,22.01586034,26.1442427,32.34404583,29.38029862,28.28614858,26.77430084,26.69338415,28.3661604,30.30950338,28.56620653,30.79053832,23.91950586,25.05531538,26.79316114,25.29714864,25.36240208,23.34180797,22.92324508,20.383178
Bosnia and Herzegovina,BIH,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26847306,34.03526728,34.21655688,32.56667167,23.89676236,30.527894,28.41306743,28.31586521,27.15442878,26.29347679,28.66369358,22.73077666,26.80432678,28.77004183,23.70633169,20.75989056,21.9769289,21.86651206,21.02366451,22.8936206,20.87495988,20.47006346,21.65240327,22.42036906,22.7166807,22.11166782,21.3959942,
Belarus,BLR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93995381,22.22222222,25,33.90862944,33.26027089,24.69790697,21.07913407,25.23103345,25.93465032,26.32697127,25.2015481,22.66904246,21.9847427,23.74824968,25.31735205,26.51662668,29.66076678,31.37632468,33.30374726,35.53743262,38.82708438,37.68588586,33.41611021,37.18684605,33.22453741,28.65420977,25.43997304,26.15841434,26.22710922,27.03440905,25.36517923,22.57136234,19.42113349
Belize,BLZ,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,21.54316158,23.56694456,21.43767084,17.9919239,19.33922597,16.54233133,16.59979562,20.43391439,24.40693247,26.03717473,22.1492819,24.33521243,23.12213886,25.11489128,18.40275629,19.56107239,18.22404724,17.77634279,16.58084503,21.44649563,24.93555522,22.2641382,20.1598985,17.05625565,15.88026781,16.65527914,16.86411959,17.69951798,22.17309205,16.64920569,13.68930064,13.97479351,13.0497696,14.59416038,16.56696345,16.31822434,18.0003414,15.40611528,16.56952342,16.77280301,17.22087271,20.0452465,20.79629299
Bermuda,BMU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.04302674,12.58254206,11.01442918,10.89311134,12.094597,11.89258583,12.80320862,13.76364473,13.4097576,14.74851703,12.23828967,13.2688854,12.52584151
Bolivia,BOL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,14.83198146,14.98924401,15.68779904,17.88144983,15.58558987,18.81832163,19.54561253,19.22237191,21.79330337,19.31049773,16.9194908,16.17347217,14.9870146,12.52968213,15.1768967,14.46359661,13.38158682,12.08552567,12.70120857,11.99131738,12.55848919,14.48402371,16.31557019,16.66438332,14.85147714,15.53352715,16.17636874,18.96895135,23.15321599,19.0973227,17.88747896,13.92677322,15.64964696,12.66392267,11.68712102,12.99084691,14.29667967,16.13959369,17.24871715,16.4792608,16.57224535,18.96562563,18.36287724,19.06008183,20.98204962,21.37105961,20.67048419,21.26835535,20.16608925,18.97525996,15.57213867,16.63031117,16.84205409
Brazil,BRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,18.83382251,19.90825494,20.33176656,20.36840996,21.84540424,23.32888529,22.41805602,21.3455067,22.26512497,23.36074238,22.67378128,23.43039931,22.25523897,19.43479702,18.74090871,17.91785449,19.96083966,23.17362585,24.34364824,26.90278704,20.66358441,18.1090137,18.42325903,19.28311611,20.74808454,20.28629762,18.64065378,19.12290113,18.5423485,17.01629422,18.30448803,18.4180865,17.92625082,16.60475915,17.32023332,17.05618346,17.21029957,17.99576134,19.38532955,19.10195804,20.53467365,20.6089642,20.71671278,20.91192188,19.8730289,17.83580704,15.52432733,14.55898652,15.09691196,15.47116975,16.56102156,18.89618884,18.82255542
Barbados,BRB,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,18.64590783,26.48500994,23.68770142,22.68638463,22.17607357,19.41552063,23.11021865,19.41050833,16.69750603,14.01624216,12.85008818,13.72309669,13.415986,14.67087219,15.99008674,15.00617742,12.65255906,8.277976495,9.25060241,10.54310146,11.66180758,12.58308793,15.32736318,18.7592658,19.01802257,17.98659912,16.35783271,17.65330758,18.35488394,19.10291769,18.79172667,21.15140666,18.85216089,18.1526566,16.75960139,15.68696688,16.85529594,15.95630547,16.29051019,16.29280313,16.6539924,16.15324262,15.39671093,14.04040898,14.27046863,17.72073099,17.07765432,16.90365705
Brunei Darussalam,BRN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.58289712,18.68045761,20.62548866,23.25752018,29.6502864,28.65609483,36.66169896,41.31429364,35.49306725,33.80530973,21.38001796,12.95766109,14.63579498,21.19596867,14.98378305,13.43154666,11.35449511,10.46538424,12.9940136,13.67248589,17.54882681,23.53130016,25.91511823,32.76573259,39.45845665,27.27616832,35.02643717,34.36787148,34.58752247,40.89139978,38.50702739,40.37762875,31.08439132,25.67803335
Bhutan,BTN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,32.84829576,34.47011115,36.97628524,40.8893196,38.27144671,45.51838742,42.72626997,37.14247687,39.79317269,36.62291685,23.54882031,34.38148568,40.79001539,42.92842546,42.82589036,42.31770753,37.75735903,32.67821892,34.17130444,40.03437752,52.19694446,61.64682576,62.80975481,61.0693806,65.12796051,53.03423311,47.50258375,32.84544123,42.62705657,47.09607088,61.93963581,69.57143057,69.39482085,47.34078593,54.78617303,55.69527043,56.55606542,54.26419904,53.60364349,45.79967641,38.57053682,43.98970182,
Botswana,BWA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,23.32317073,23.17073171,22.47351336,20.84210526,24.48244824,34.5177665,45.98017621,46.22344611,42.46090292,32.91656648,26.61336379,24.93044822,25.5095332,28.80662644,31.47261299,34.5157965,35.77629382,32.17070954,27.2310145,26.33065392,22.82939249,22.36424777,27.5284134,29.95678068,31.43774493,32.35588137,31.27121036,29.5505207,26.94625311,25.88197226,26.9776273,23.01348442,26.17335414,28.11252717,26.67991515,25.14247788,25.91849909,27.47239656,28.01585283,27.84177356,25.33981253,20.26153137,24.56792259,25.38575028,28.33510353,26.76489412,30.19829213,31.46583173,27.58975352,25.43543744,27.10328568,24.51917227,24.17917645,26.3934732,28.84966512,27.63074699,26.41252926,24.28441749
Central African Republic,CAF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,11.63417164,9.072392339,11.20295257,6.947743162,8.050846484,6.384706161,10.47807511,12.12773749,12.39985073,12.86463037,12.85552803,9.848492892,10.46225682,11.81272387,12.17679319,12.13599377,9.859625576,11.93501151,13.05391158,6.696014649,7.838583965,8.249939108,12.9619644,11.07229594,10.24082921,9.624946666,6.404792507,6.812138026,9.864817356,10.23421102,10.68724058,12.72838729,12.92174239,16.13642323,13.4133986,10.76960051,6.349848525,21.15590576,20.57277537,20.87763843,24.23802733,16.39798,14.38813,18.29877,15.72306,14.93227
Canada,CAN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,22.4186973,21.76759787,21.59159065,22.94448189,24.28256754,25.2280927,24.18499602,22.6009953,22.52507343,21.86168539,22.72957793,22.43187246,22.9113433,23.63153568,24.34565116,23.97663334,23.464643,23.11348839,23.46216064,23.97463101,25.01968194,22.56859558,21.02341236,20.15970181,20.70648185,21.03659116,21.86002619,22.62870597,22.96140886,21.70464169,20.26367501,19.38530363,18.6566395,19.39424626,18.34730003,18.80676968,20.300145,20.55491585,20.19035298,19.59933566,20.15176469,19.97491805,20.01240096,20.87459685,21.83742938,22.88520314,23.33899573,23.46901704,22.30696975,23.46123696,23.5104954,24.49418648,24.18721208,24.38932937,23.85058193,22.77237646,22.69633255,22.67609023,22.57997729,23.52072539,24.00911214,23.10132985
Central Europe and the Baltics,CEB,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5665625,23.24860269,24.48005149,25.09423673,24.8411521,24.4492031,23.53960889,22.68536834,22.771773,22.92221013,23.52084856,24.69557669,27.10692585,27.39388879,23.58558781,21.92031162,22.45981102,21.83122982,21.31324566,21.73749253,22.31338421,20.54564278,20.53780077,21.35879641,22.07363087,21.78407153,21.1937515,21.49133786
Switzerland,CHE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,30.60329173,30.90465488,29.3294321,30.01147218,29.76633276,30.13865245,30.89992193,31.21738639,32.97142174,33.50465958,32.95114696,31.57943902,28.3390597,26.54509516,26.78922545,26.72687784,25.60227504,25.67863687,26.82017785,27.25403898,27.512043,26.8655928,27.07893441,26.53006491,27.31186451,27.26299806,27.06025537,27.20725767,26.73427236,25.21485167,25.18862901,25.51884898,26.26890324,26.22760289,26.41818989,26.41120411,26.49981682,27.14888895,26.60269394,26.62220419,26.9939096,26.33656978,26.25045893
Channel Islands,CHI,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.80368765,15.32574927,15.47614883,16.52904187,15.76755341,15.23144171,14.71773653,14.79143257,15.38280534,14.88749953,15.70068941,15.30749121,13.70579988,13.44984717,17.9524371,18.58029206,14.05490581,14.20208402,15.78911472,15.8462,17.72593245,19.78469202,14.72773476,13.48471377,15.62292982,16.70841619,17.12313505,19.5274898,20.68284059,24.22497489,23.97954262,20.96092473,23.79979639,26.56336357,24.91168313,25.75047851,27.89725814,28.6348402,27.57859246,22.41246435,22.04308336,22.48808088,22.2745049,22.08962725,21.39857928,23.36879522,21.06470602,21.97984327,26.8810653,24.1203156,23.0154606,24.72039221,26.75266241,26.34868281,25.47354032,25.47037104,24.12919762,22.25766463,23.04979265,24.52203198,22.54683427,23.14340852,24.82802778
China,CHN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,32.64634226,18.99125694,15.47918946,17.75641563,20.26553318,20.64237753,21.8241753,18.17760997,17.36700822,20.98263962,24.14025795,24.84626147,24.62709601,24.28466426,26.55768152,29.04789162,29.03720021,28.12511381,29.34003055,28.35144084,28.56061326,27.25771404,28.23941933,28.17726888,29.32104703,30.43124079,30.95956194,30.55843699,31.05282202,25.60606766,23.98875364,25.70379885,30.34731964,37.09223299,34.44061642,32.34096881,31.64200474,31.0030962,32.88259458,32.53712589,32.57741759,33.45352637,35.05836605,38.25768533,39.52966373,39.42581557,38.7254881,37.89246834,39.06117809,43.81157102,43.92930477,43.86136146,44.24983199,44.51876555,43.8560937,42.09432828,41.55236492,41.8611853,42.84303114,42.82258435,42.48607855,41.95125398,41.97277344
Cote d'Ivoire,CIV,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,21.29547505,19.63433593,19.18168136,17.33921729,17.32127667,20.65622825,20.97659567,20.21025477,21.80289728,19.43166364,22.03714836,22.19030447,25.83160084,29.66120558,27.10165052,24.35462174,24.36938258,21.66411974,17.72200553,12.96537906,11.77108552,11.8174755,11.76969848,11.4848529,10.31752261,8.502141867,8.574199909,8.50242173,9.345464497,11.5492123,13.68612314,19.19350525,18.0276618,18.20578677,19.26633436,16.36206805,15.34076825,15.45886395,12.8438508,13.49333136,13.73747376,14.2436392,16.69714714,16.11778346,16.10816078,20.70317397,17.84705923,17.11227154,20.73120222,22.47607017,23.5616685,23.2965013,21.91091875,22.46655036,21.19664356,23.98212512,23.95323327,25.1027664
Cameroon,CMR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,16.38085955,17.15523358,39.67625687,45.11499569,40.60042758,20.02552846,24.57136558,20.59378481,21.11153717,19.38028093,17.18996846,24.79571834,24.53657747,20.7848137,18.16654893,17.33476457,16.64571014,14.30538628,14.78106734,17.17193582,17.33357065,17.51499258,18.16000905,18.56512711,17.50944651,17.49022333,19.23158532,19.51490012,18.36332315,18.8910238,18.58028377,17.85567821,18.58305078,19.8958105,18.59924321,18.52583587,18.93489064,18.19665798,18.39354376,19.436914,18.61178163,19.45761488,19.29614069,19.55004135,19.08850679,18.19229915,18.19712061,18.02336232
"Congo, Dem. Rep.",COD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7.544642408,9.653606335,27.09570595,2.500000031,2.100000021,3.069010671,14.41831117,6.662787904,7.428933449,9.424783611,12.14211295,11.67610953,14.58487107,13.61243616,10.74620706,14.49306587,28.72191135,24.81535161,14.24796661,21.73920296,23.11102717,18.34122296,17.16491427,24.77373775,20.39247415,20.33974868,24.27666069,27.16107464,15.32083804
